player_id,height,current_rank
231579,1.93,471
170976,1.88,1087
302593,,1325
65576,1.78,296
329576,1.75,1065
321326,1.78,1338
240797,1.85,621
223513,1.85,259
452586,,846
303899,1.78,1007
233686,,1293
210225,,488
182086,1.8,1282
73500,1.68,308
170880,,689
299937,,672
119410,,533
280837,,496
450708,,1167
214247,1.85,720
381917,1.78,461
71284,,523
244410,1.88,634
333770,,439
197935,1.78,961
54387,1.8,406
119140,1.91,382
152074,,800
486072,,1224
460793,,1342
87834,,189
322099,,259
353542,,729
258900,1.85,873
190950,,199
355527,1.8,519
156098,,446
196480,,1031
244423,,354
255373,,890
137932,,227
230975,,776
96981,,812
305444,,908
275466,1.73,710
117948,,688
111767,,1325
188555,,464
88290,,586
384184,,975
157368,,818
70970,,895
52533,1.7,200
255992,1.8,700
297953,,284
221793,1.67,459
64085,1.64,119
348987,,231
168524,,553
237669,,167
383994,1.78,293
289925,,1121
258324,1.91,474
315569,,872
111149,,507
158688,,913
230049,1.8,293
255445,,306
290531,,680
43625,,865
289156,,575
189578,,860
42839,1.85,251
187685,,1194
403858,1.78,424
389496,,661
253356,1.74,143
372053,,421
318571,,553
250859,,376
367818,,295
341168,1.88,693
338897,,881
235930,1.83,316
243612,1.88,719
289173,1.85,414
182056,,242
250934,1.83,276
306078,,1008
208222,1.88,814
369288,1.78,645
166214,,842
155890,1.64,147
381399,1.88,619
276445,,524
142062,1.83,1438
371045,,1297
425537,,1147
94779,,1084
456396,,1430
93589,1.83,682
291799,,1359
405101,,1102
199863,1.7,578
135192,,482
80613,,585
384184,,975
192246,1.91,441
294420,,1303
67322,1.7,221
340013,,1361
265438,1.85,1165
263653,,191
246108,,734
158720,1.78,709
110299,1.68,127
227434,,948
51315,,314
451582,,879
407392,,1050
217835,1.83,522
450836,,1057
329553,,794
74679,1.88,
188927,1.78,1014
420632,,572
258820,,1301
244419,1.78,579
372311,1.83,402
353583,1.96,1104
299532,,1109
67743,,225
50687,1.73,486
230984,,196
286492,1.88,390
383990,1.83,991
398073,1.91,881
72230,1.83,407
478938,,826
376934,,1253
265632,,949
152762,,987
58267,,236
420632,,572
452586,,846
417200,,423
232615,1.85,409
65576,1.78,296
231579,1.93,471
146040,1.91,333
460257,,866
33593,1.84,268
240100,,173
64315,,535
138452,1.7,384
392072,1.85,534
178350,,858
198258,,1086
191457,,281
224590,1.8,1274
407597,,594
170880,,689
299625,,782
138654,,532
448185,,1146
49417,1.83,186
119140,1.91,382
190950,,199
322099,,259
87834,,189
390973,,412
305444,,908
197532,,1006
355527,1.8,519
96981,,812
32466,1.68,331
230975,,776
462156,,1277
397935,,960
214247,1.85,720
301996,,1370
196480,,1031
117948,,688
302567,1.96,430
230306,1.91,644
137932,,227
135192,,482
52533,1.7,200
253353,,463
64606,,451
250859,,376
64085,1.64,119
383994,1.78,293
118166,1.8,918
111149,,507
287804,1.72,840
93589,1.83,682
418032,,526
286492,1.88,390
290531,,680
269874,,708
383652,,273
403858,1.78,424
166214,,842
158720,1.78,709
306076,,859
289156,,575
353583,1.96,1104
250934,1.83,276
255129,,745
265632,,949
372311,1.83,402
383992,,382
297953,,284
377989,,933
417207,,1164
58267,,236
72230,1.83,407
288465,1.83,615
384600,,823
407597,,594
253356,1.74,143
237669,,167
138654,,532
369288,1.78,645
372310,1.83,438
235930,1.83,316
478938,,826
341168,1.88,693
152766,,388
460257,,866
255129,,745
300213,,854
192246,1.91,441
417200,,423
341853,1.98,753
375214,,1090
72376,1.74,36
50641,1.79,37
40994,1.66,84
50641,1.79,37
189995,1.79,46
19546,1.76,21
44834,1.7,5
19546,1.76,21
58515,1.78,15
58515,1.78,15
46304,1.76,67
46304,1.76,67
19788,1.69,378
190996,1.78,38
90664,1.8,31
314519,,122
163480,1.96,17
158896,1.96,9
163504,1.98,4
163504,1.98,4
198592,1.83,58
119248,1.83,7
258749,1.93,40
201239,1.83,11
119248,1.83,7
129368,1.8,52
102151,1.88,32
126356,1.83,68
77223,1.85,51
308084,1.83,54
72248,1.85,110
89632,2.01,24
126356,1.83,68
102151,1.88,32
44547,1.75,135
289146,2.03,123
63606,1.96,73
63606,1.96,73
229218,1.93,158
47767,1.83,280
390214,1.91,289
299481,1.91,257
232036,1.85,231
217136,1.63,264
289106,1.91,180
232036,1.85,231
217136,1.63,264
254227,1.85,239
16683,1.83,134
326111,1.8,139
417196,1.91,323
417196,1.91,323
254227,1.85,239
338890,1.88,401
108709,1.8,357
253842,1.85,315
277179,1.88,405
38517,1.78,170
44417,,1040
191430,,875
223513,1.85,263
293708,,152
221339,1.8,589
289942,1.8,641
106091,,691
107469,,975
450708,,1215
381917,1.68,467
348987,,282
42839,1.85,240
243612,1.88,730
182056,,303
94779,,1093
456396,,1462
291799,,1029
199863,1.7,706
80613,,558
192246,1.91,437
67322,1.7,235
265438,1.85,1090
450836,,1066
50687,1.73,407
230984,,259
383990,1.83,998
72230,1.83,391
478938,,828
420632,,509
452586,,812
417200,,401
232615,1.85,432
65576,1.78,300
231579,1.93,451
146040,1.91,317
460257,,844
33593,1.84,220
240100,,170
64315,,521
138452,1.7,287
392072,1.85,446
178350,,873
198258,,1008
191457,,268
224590,1.8,1278
407597,,766
170880,,677
299625,,792
138654,,533
448185,,1146
49417,1.83,194
119140,1.91,392
190950,,177
322099,,210
87834,,199
390973,,430
305444,,896
197532,,1013
355527,1.8,517
96981,,758
32466,1.68,329
230975,,743
462156,,1276
397935,,964
214247,1.85,749
301996,,1366
196480,,1043
117948,,702
302567,1.96,399
230306,1.91,668
137932,,224
135192,,493
52533,1.7,216
253353,,478
64606,,468
250859,,368
425537,,1113
168524,,533
64085,1.64,125
383994,1.78,266
118166,1.8,910
111149,,531
329553,1.88,779
287804,1.72,518
93589,1.83,652
418032,,453
286492,1.88,385
290531,1.8,627
269874,,654
383652,,283
403858,1.78,414
166214,,818
230049,1.8,278
158720,1.78,695
306076,,856
289156,,570
353583,1.96,1152
250934,1.83,254
255129,,741
265632,1.85,944
372311,1.83,335
383992,,370
297953,,258
377989,,880
417207,,1175
58267,,228
72230,1.83,391
483188,1.88,897
288465,1.83,651
384600,,839
407597,,766
253356,1.74,110
237669,,163
138654,,533
421695,,736
369288,2.03,693
372310,1.83,434
235930,1.83,296
478938,,828
240100,,170
341168,1.88,647
152766,,360
248273,,277
460257,,844
80613,,558
255129,,741
300213,,817
192246,1.91,437
33593,1.84,220
305745,,542
299937,,760
392072,1.85,446
417200,,401
420632,,509
65576,1.78,300
191457,,268
106091,,691
138452,1.7,287
450708,,1215
223513,1.85,263
58369,1.83,238
99429,,461
194579,,591
49417,1.83,194
87834,,199
70794,,622
96981,,758
152074,,831
201681,1.83,431
52533,1.7,216
258900,1.85,851
253353,,478
341853,1.98,741
274685,,439
265632,1.85,944
375214,,1130
250934,1.83,254
238147,,526
306076,,856
290531,1.8,627
331896,1.8,550
158688,,845
135192,,493
315054,,785
64085,1.64,125
204755,,562
158720,1.78,695
383652,,283
372311,1.83,335
320723,,588
146040,1.91,317
235930,1.83,296
348987,,282
221793,1.67,452
322022,1.78,285
88318,,357
341168,1.88,647
369288,2.03,693
50641,1.79,40
40994,1.66,85
44834,1.7,5
19546,1.76,22
44834,1.7,5
207979,1.7,24
58515,1.78,12
90664,1.8,56
46304,1.76,53
190996,1.78,36
90664,1.8,56
190996,1.78,36
163480,1.96,17
185388,1.88,15
163504,1.98,4
201239,1.83,11
119248,1.83,7
258749,1.93,40
102151,1.88,25
77223,1.85,49
77223,1.85,49
89632,2.01,16
126356,1.83,68
175014,1.8,79
44547,1.75,139
45258,1.91,198
63606,1.96,73
229218,1.93,156
63606,1.96,73
232036,1.85,224
217136,1.63,263
289106,1.91,181
16683,1.83,135
417196,1.91,311
254227,1.85,189
16683,1.83,135
338890,1.88,394
108709,1.8,351
231579,1.96,450
425537,,1120
168524,1.83,541
329553,1.88,755
230049,1.8,286
383992,,371
72230,1.83,408
483188,1.88,898
421695,,739
240100,,176
341168,1.88,605
152766,,360
248273,,285
460257,,843
80613,,521
300213,,801
33593,1.84,217
305745,,524
299937,,819
392072,1.85,448
417200,,416
420632,,405
65576,1.78,301
191457,,261
106091,,656
138452,1.7,288
450708,,1223
223513,1.85,262
58369,1.83,239
99429,,433
194579,,562
49417,1.83,215
87834,,216
70794,,612
96981,,739
152074,,836
201681,1.83,395
52533,1.7,227
258900,1.85,854
253353,,483
274685,,406
265632,1.85,929
375214,,1176
250934,1.83,256
238147,,533
306076,,802
290531,1.8,635
331896,1.8,567
158688,,781
135192,,484
315054,,824
64085,1.64,119
204755,,568
158720,1.78,714
383652,,284
372311,1.83,330
320723,,591
146040,1.91,318
235930,1.83,297
348987,,279
221793,1.67,404
322022,1.78,283
88318,,312
341168,1.88,605
421695,,739
369288,2.03,697
291799,,1030
157150,,210
240100,,176
223513,1.85,262
191457,,261
107469,,965
420632,,405
50901,1.91,229
190950,,197
194579,,562
302567,1.96,392
49417,1.83,215
152074,,836
137932,,226
274685,,406
238147,,533
111149,,505
106143,,660
372311,1.83,330
480611,,1349
287721,,
331896,1.8,567
329553,1.88,755
320723,,591
417332,,750
296392,,654
268847,,1191
457906,,767
270376,,1049
385833,,845
407856,,1367
284553,,586
72634,,846
230049,1.8,286
341818,1.88,183
369288,2.03,697
383652,,284
379443,1.7,1474
291010,1.85,1391
157414,1.78,1368
303293,,1458
287172,1.78,1341
490732,,1293
265873,1.91,1374
43625,,798
113847,,1088
392656,,1220
205989,1.88,925
215719,,1388
232660,,927
401360,,969
281498,1.78,1192
284066,,1236
215722,1.78,1292
275069,1.75,1361
200150,,1362
52652,,1250
248446,1.75,1438
294420,,1316
338893,,1437
455688,,942
261714,,1209
277721,,1499
289925,,968
88318,,312
243374,1.88,789
135084,1.85,847
209081,1.8,1107
341952,1.88,688
108709,1.8,351
107651,,
77007,1.83,455
226806,1.85,591
119150,1.88,785
152766,,360
480913,,1499
16852,1.96,1341
385294,,1493
298058,,
210080,,1262
25822,,539
44236,,564
260195,,625
455715,,449
297369,1.83,390
164782,,567
405545,,508
249512,,510
221399,,1013
425551,,1112
455710,,1341
280123,,974
407382,,1379
157486,,
341859,,1202
100093,1.8,1004
390948,,1412
311647,,1199
423931,,1213
189831,1.93,1162
332584,1.91,1143
192342,1.83,1161
253366,1.91,1496
194859,,1187
233686,,1301
375214,,1176
414866,,1307
192414,,1476
217838,1.83,1489
200852,1.93,1087
195817,1.83,1474
316904,,942
157378,,1443
169386,1.8,1858
281443,1.83,1009
226800,1.68,1354
373197,,1412
116640,1.8,1469
232059,2.01,592
399579,,1473
289942,1.8,633
385592,1.91,542
409264,,734
315057,1.73,815
244419,1.78,582
217850,,1280
48602,,1430
57327,1.78,804
217883,1.93,639
53483,1.83,310
46390,1.83,214
54733,1.8,378
383987,1.8,383
16192,1.85,220
383458,,1256
68478,1.85,1489
297139,1.83,411
228670,1.85,461
297976,1.91,1499
168404,1.96,1081
93809,1.75,1424
20158,1.68,1204
107651,,
217883,1.93,639
250858,,
44834,1.7,5
207979,1.7,24
90664,1.8,56
223148,1.82,62
230056,1.75,20
190996,1.78,36
185388,1.88,17
201239,1.83,11
77223,1.85,49
102151,1.88,25
175014,1.8,79
45258,1.91,198
63606,1.96,73
63606,1.96,73
289106,1.91,181
16683,1.83,135
254227,1.85,189
16683,1.83,135
108709,1.8,351
383652,,284
221793,1.67,404
322022,1.78,283
88318,,312
341168,1.88,605
421695,,739
291799,,1030
157150,,210
240100,,176
223513,1.85,262
191457,,261
107469,,965
420632,,405
50901,1.91,229
190950,,197
194579,,562
302567,1.96,392
49417,1.83,215
152074,,836
137932,,226
274685,,406
238147,,533
111149,,505
106143,,660
372311,1.83,330
480611,,1349
287721,,
331896,1.8,567
329553,1.88,755
320723,,591
417332,,750
296392,,654
268847,,1191
457906,,767
270376,,1049
385833,,845
407856,,1367
284553,,586
72634,,846
230049,1.8,286
341818,1.88,183
369288,2.03,697
383652,,284
379443,1.7,1474
291010,1.85,1391
157414,1.78,1368
303293,,1458
287172,1.78,1341
490732,,1293
265873,1.91,1374
43625,,798
113847,,1088
392656,,1220
205989,1.88,925
215719,,1388
232660,,927
401360,,969
281498,1.78,1192
284066,,1236
215722,1.78,1292
275069,1.75,1361
200150,,1362
52652,,1250
248446,1.75,1438
294420,,1316
338893,,1437
455688,,942
261714,,1209
277721,,1499
289925,,968
88318,,312
243374,1.88,789
135084,1.85,847
209081,1.8,1107
341952,1.88,688
108709,1.8,351
107651,,
77007,1.83,455
226806,1.85,591
119150,1.88,785
152766,,360
480913,,1499
16852,1.96,1341
385294,,1493
298058,,
210080,,1262
25822,,539
44236,,564
260195,,625
455715,,449
297369,1.83,390
164782,,567
405545,,508
249512,,510
221399,,1013
425551,,1112
455710,,1341
280123,,974
407382,,1379
157486,,
341859,,1202
100093,1.8,1004
390948,,1412
311647,,1199
423931,,1213
189831,1.93,1162
332584,1.91,1143
192342,1.83,1161
253366,1.91,1496
194859,,1187
233686,,1301
375214,,1176
414866,,1307
192414,,1476
275073,1.83,1435
217838,1.83,1489
200852,1.93,1087
195817,1.83,1474
316904,,942
157378,,1443
169386,1.8,1858
217447,1.85,1052
281443,1.83,1009
340531,,1001
226800,1.68,1354
373197,,1412
116640,1.8,1469
175090,,1495
232059,2.01,592
399579,,1473
289942,1.8,633
385592,1.91,542
409264,,734
315057,1.73,815
244419,1.78,582
217850,,1280
48602,,1430
57327,1.78,804
217883,1.93,639
53483,1.83,310
65382,1.88,463
46390,1.83,214
72230,1.83,408
50360,1.83,
54733,1.8,378
383987,1.8,383
22956,1.75,308
50139,1.93,547
217136,1.63,263
204329,1.78,230
16192,1.85,220
240615,1.91,912
126402,1.88,359
206602,1.73,235
195179,1.88,397
398843,,1367
383458,,1256
405124,1.83,1106
300247,,1412
68478,1.85,1489
37637,1.85,1329
315774,1.78,426
284096,1.8,481
321326,1.78,1479
85877,1.75,421
297139,1.83,411
228670,1.85,461
322082,1.83,380
297139,1.83,411
195386,1.78,865
297976,1.91,1499
215286,1.85,1304
159022,,1180
342298,,1285
168404,1.96,1081
223581,,765
400670,,1360
213059,1.96,938
15572,1.88,
190208,,556
408819,,737
89566,,680
127634,,748
60650,,782
187215,2.0,1280
58219,1.88,1193
138452,1.7,288
179300,1.7,110
297368,1.78,182
252168,1.82,71
41404,1.7,156
137962,1.73,100
67757,1.76,70
377065,,253
75825,,98
72450,1.63,96
63220,,149
19876,1.82,120
37508,1.68,78
97995,1.78,147
19202,1.64,95
18936,1.69,600
49171,1.7,163
93809,1.75,1424
20158,1.68,1204
107651,,
291039,,1024
205148,,1182
197534,,1138
197532,,1018
151384,,1195
480611,,1349
70822,,1190
72304,,981
445465,,1215
108709,1.8,351
243374,1.88,789
284553,,586
296392,,654
457906,,767
72634,,846
385833,,845
270376,,1049
54733,1.8,378
77007,1.83,455
93809,1.75,1424
408582,,1357
348718,,1367
331985,,1367
332990,,1277
205884,,1294
379585,,1340
326095,1.8,1413
268807,,1287
406261,,1479
220890,1.85,1080
119150,1.88,785
226806,1.85,591
230049,1.8,286
318711,,1367
380073,,1386
210080,,1262
350074,,1304
371045,,1311
101119,1.73,1300
355535,,1236
67460,1.8,922
248303,1.91,1457
373682,,983
368962,,
201268,1.88,1468
300935,,1020
416491,,1389
157706,,1312
217141,,1367
331986,,1183
399682,,1228
383003,,1040
222654,,1240
383441,,1243
231035,,1171
479171,,1202
294420,,1316
277721,,1499
232660,,927
401360,,969
261714,,1209
113847,,1088
284066,,1236
289925,,968
52652,,1250
43625,,798
200150,,1362
215719,,1388
455688,,942
205989,1.88,925
296376,1.85,1302
229246,1.83,973
399603,1.88,1033
390215,,1337
16192,1.85,220
46390,1.83,214
217883,1.93,639
25822,,539
249512,,510
44236,,564
260195,,625
455715,,449
18809,1.65,694
385221,,1301
20158,1.68,1204
379443,1.7,1474
303293,,1458
265873,1.91,1374
490732,,1293
287172,1.78,1341
291010,1.85,1391
157414,1.78,1368
423931,,1213
157486,,
407382,,1379
383066,,1428
390948,,1412
341859,,1202
280125,1.78,749
386201,,1468
95939,1.88,891
398073,1.91,881
480913,,1499
377343,,1178
385294,,1493
281477,,1269
189831,1.93,1162
194859,,1187
192342,1.83,1161
233686,,1301
253366,1.91,1496
375214,,1176
332584,1.91,1143
204329,1.78,230
195182,,128
263653,,168
327924,1.75,160
215166,,173
316468,,214
276310,,553
82307,1.76,274
353490,,463
232059,2.01,592
217883,1.93,639
57327,1.78,804
385592,1.91,542
289942,1.8,633
315057,1.73,815
244419,1.78,582
213056,1.91,984
192414,,1476
414866,,1307
200852,1.93,1087
217447,1.85,1052
281443,1.83,1009
316904,,942
340531,,1001
22956,1.75,308
217136,1.63,263
258983,1.93,978
187215,2.0,1280
168404,1.96,1081
58219,1.88,1193
288611,,676
297976,1.91,1499
377970,1.75,1290
215802,1.83,1098
264982,,1136
64191,,1096
119216,,1036
385698,,1144
107469,,965
189831,1.93,1162
233686,,1301
192342,1.83,1161
250858,,
373288,,1111
342864,,1009
391770,,1254
64718,,1021
162612,,1331
391086,,1291
223148,1.82,62
230056,1.75,20
102151,1.88,25
63606,1.96,73
88318,,312
226806,1.85,591
119150,1.88,785
425551,,1112
414866,,1307
192414,,1476
275073,1.83,1435
217838,1.83,1489
200852,1.93,1087
157378,,1443
169386,1.8,1858
217447,1.85,1052
340531,,1001
226800,1.68,1354
175090,,1495
46390,1.83,214
72230,1.83,408
50360,1.83,
383987,1.8,383
22956,1.75,308
50139,1.93,547
217136,1.63,263
204329,1.78,230
205313,1.91,523
124708,,413
240615,1.91,912
253842,1.85,399
76251,1.85,409
126402,1.88,359
206602,1.73,235
42029,1.8,370
195179,1.88,397
38517,1.78,169
80613,,521
209103,1.88,164
170946,1.85,102
111837,1.93,202
44547,1.75,139
104967,1.91,244
398843,,1367
383458,,1256
405124,1.83,1106
300247,,1412
68478,1.85,1489
65576,1.78,301
37637,1.85,1329
315774,1.78,426
284096,1.8,481
321326,1.78,1479
85877,1.75,421
297139,1.83,411
228670,1.85,461
322082,1.83,380
297139,1.83,411
195386,1.78,865
258908,1.8,133
146040,1.91,318
196122,1.85,110
264978,1.83,331
47603,1.83,84
297976,1.91,1499
215286,1.85,1304
159022,,1180
342298,,1285
168404,1.96,1081
223581,,765
400670,,1360
213059,1.96,938
15572,1.88,
190208,,556
408819,,737
89566,,680
127634,,748
60650,,782
187215,2,1280
58219,1.88,1193
138452,1.7,288
179300,1.7,110
297368,1.78,182
252168,1.82,71
41404,1.7,156
137962,1.73,100
67757,1.76,70
377065,,253
75825,,98
72450,1.63,96
63220,,149
19876,1.82,120
37508,1.68,78
97995,1.78,147
19202,1.64,95
18936,1.69,600
49171,1.7,163
51387,1.7,75
360184,,116
198197,,115
53789,1.75,91
72758,1.82,67
64085,1.64,119
380771,,393
60276,1.7,59
291039,,1024
205148,,1182
197534,,1138
197532,,1018
151384,,1195
480611,,1349
70822,,1190
72304,,981
445465,,1215
108709,1.8,351
243374,1.88,789
284553,,586
296392,,654
457906,,767
72634,,846
385833,,845
270376,,1049
54733,1.8,378
77007,1.83,455
93809,1.75,1424
408582,,1357
348718,,1367
331985,,1367
332990,,1277
205884,,1294
379585,,1340
326095,1.8,1413
268807,,1287
406261,,1479
220890,1.85,1080
119150,1.88,785
226806,1.85,591
230049,1.8,286
318711,,1367
380073,,1386
210080,,1262
350074,,1304
371045,,1311
101119,1.73,1300
355535,,1236
67460,1.8,922
248303,1.91,1457
373682,,983
368962,,
201268,1.88,1468
300935,,1020
416491,,1389
157706,,1312
217141,,1367
331986,,1183
399682,,1228
383003,,1040
222654,,1240
383441,,1243
231035,,1171
479171,,1202
294420,,1316
277721,,1499
232660,,927
401360,,969
261714,,1209
113847,,1088
284066,,1236
289925,,968
52652,,1250
43625,,798
200150,,1362
215719,,1388
455688,,942
205989,1.88,925
296376,1.85,1302
229246,1.83,973
399603,1.88,1033
390215,,1337
16192,1.85,220
46390,1.83,214
25822,,539
249512,,510
44236,,564
260195,,625
455715,,449
18809,1.65,694
385221,,1301
20158,1.68,1204
379443,1.7,1474
303293,,1458
265873,1.91,1374
490732,,1293
287172,1.78,1341
291010,1.85,1391
157414,1.78,1368
280123,,974
100093,1.8,1004
311647,,1199
423931,,1213
455710,,1341
157486,,
407382,,1379
383066,,1428
390948,,1412
341859,,1202
380044,1.83,349
280125,1.78,749
386201,,1468
95939,1.88,891
398073,1.91,881
480913,,1499
377343,,1178
385294,,1493
281477,,1269
189831,1.93,1162
194859,,1187
192342,1.83,1161
233686,,1301
253366,1.91,1496
375214,,1176
332584,1.91,1143
204329,1.78,230
74443,1.74,664
195182,,128
263653,,168
157672,1.72,304
327924,1.75,160
211014,1.64,247
240100,,176
155556,,204
251811,,242
215166,,173
316468,,214
276310,,553
42839,1.85,209
199509,,148
82307,1.76,274
353490,,463
85877,1.75,421
284096,1.8,481
232059,2.01,592
217883,1.93,639
57327,1.78,804
385592,1.91,542
289942,1.8,633
315057,1.73,815
244419,1.78,582
213056,1.91,984
409264,,734
192414,,1476
414866,,1307
200852,1.93,1087
217447,1.85,1052
281443,1.83,1009
316904,,942
315774,1.78,426
340531,,1001
322082,1.83,380
22956,1.75,308
373197,,1412
229246,1.83,973
297139,1.83,411
217136,1.63,263
60650,,782
258983,1.93,978
408819,,737
187215,2.0,1280
168404,1.96,1081
58219,1.88,1193
190208,,556
89566,,680
127634,,748
288611,,676
213059,1.96,938
215286,1.85,1304
368344,,496
98607,1.85,401
103549,,667
223130,,443
277187,,526
78785,,323
297976,1.91,1499
265149,,789
377970,1.75,1290
215802,1.83,1098
68478,1.85,1489
159022,,1180
223581,,765
300247,,1412
264982,,1136
64191,,1096
456453,,1280
331910,,1296
119216,,1036
378447,,1363
385698,,1144
107469,,965
405124,1.83,1106
415683,,1367
479887,,1063
159334,,
72968,,
410068,,1349
154716,,
90798,1.91,187
161262,1.85,58
131566,1.78,94
49172,1.75,129
80665,1.88,201
97647,1.8,491
22218,1.96,155
287803,1.83,77
298247,1.75,122
71660,1.88,99
298795,1.75,163
62790,1.8,86
418828,,1402
107357,1.96,185
200159,1.91,138
113905,1.85,140
59281,1.7,72
237452,1.78,78
232780,1.96,171
289233,1.85,70
226805,2.01,176
38493,1.88,261
205906,1.73,104
38183,1.83,119
104929,,318
49963,,675
284561,,565
385833,,845
41359,1.73,605
167238,,1178
72304,,981
70822,,1190
197532,,1018
197534,,1138
248269,,896
305444,,861
189831,1.93,1162
233686,,1301
192342,1.83,1161
253366,1.91,1496
217150,,899
268807,,1287
379585,,1340
216050,,1298
326095,1.8,1413
332584,1.91,1143
406261,,1479
220890,1.85,1080
194859,,1187
375214,,1176
77007,1.83,455
119150,1.88,785
226806,1.85,591
398073,1.91,881
261714,,1209
284066,,1236
232660,,927
387312,1.8,1089
19834,1.68,949
386227,,1479
113847,,1088
205989,1.88,925
401360,,969
52652,,1250
215719,,1388
318571,,507
455688,,942
288841,,486
51070,1.78,1460
400491,,817
289925,,968
286492,1.88,369
43625,,798
230339,1.78,853
455810,,1155
294420,,1316
291010,1.85,1391
379443,1.7,1474
490732,,1293
303293,,1458
265873,1.91,1374
157414,1.78,1368
425537,,1120
317453,1.8,1091
407882,,1293
355535,,1236
318711,,1367
67460,1.8,922
101119,1.73,1300
350074,,1304
416491,,1389
381419,,832
300935,,1020
201268,1.88,1468
371045,,1311
368962,,
380073,,1386
373682,,983
394380,,1246
248303,1.91,1457
88314,,950
412849,,755
213056,1.91,984
95939,1.88,891
280125,1.78,749
316904,,942
414866,,1307
289173,1.85,357
281443,1.83,1009
192414,,1476
373230,,1159
157378,,1443
217447,1.85,1052
480913,,1499
281477,,1269
385294,,1493
377343,,1178
354634,1.68,317
18597,1.77,902
49358,1.72,277
80535,,291
294815,,346
47876,1.84,258
385219,,899
56017,1.93,184
383987,1.8,383
208225,1.96,211
53483,1.83,310
340531,,1001
316468,,214
327924,1.75,160
336215,1.78,369
342975,1.85,671
248845,1.8,686
308287,1.78,893
115239,1.93,777
166198,1.8,325
406648,1.83,787
55745,1.93,611
230966,,652
348718,,1367
408582,,1357
205884,,1294
332990,,1277
331985,,1367
25831,1.82,303
97647,1.8,491
289942,1.8,633
244419,1.78,582
385592,1.91,542
232059,2.01,592
315057,1.73,815
263653,,168
135828,,1308
230344,1.93,636
291050,1.88,771
267148,1.73,123
121248,1.85,1231
188935,,1144
199509,,148
240100,,176
215286,1.85,1304
168404,1.96,1081
187215,2.0,1280
159022,,1180
297976,1.91,1499
258983,1.93,978
213059,1.96,938
58219,1.88,1193
331910,,1296
264982,,1136
119216,,1036
378447,,1363
456453,,1280
64191,,1096
329809,,1331
202462,,367
217141,,1367
331986,,1183
383003,,1040
222654,,1240
399682,,1228
205313,1.91,523
341859,,1202
423931,,1213
390948,,1412
57327,1.78,804
280123,,974
409264,,734
217883,1.93,639
250858,,
373288,,1111
342864,,1009
391770,,1254
64718,,1021
162612,,1331
391086,,1291
342864,,1009
64718,,1021
391770,,1254
162612,,1331
373288,,1111
391086,,1291
203339,,487
327367,,359
170946,1.85,122
126402,1.88,419
206602,1.73,225
65992,1.73,574
38517,1.78,208
205313,1.91,607
124708,,460
253842,1.85,253
76251,1.85,391
126402,1.88,419
42029,1.8,369
38517,1.78,208
380980,1.91,527
80613,,606
254227,1.85,175
209103,1.88,187
390214,1.91,307
145108,1.75,399
170946,1.85,122
111837,1.93,181
44553,1.88,158
44547,1.75,152
105607,1.96,172
104967,1.91,211
65576,1.78,336
299481,1.91,263
82133,1.93,247
303122,1.91,314
69500,1.88,255
258908,1.8,233
57759,1.85,217
146040,1.91,353
196122,1.85,127
65576,1.78,336
264978,1.83,304
47603,1.83,113
51387,1.7,77
360184,,130
198197,,121
53789,1.75,90
72758,1.82,82
64085,1.64,115
380771,,386
60276,1.7,84
399682,,1235
25822,,576
249512,,470
280123,,1255
100093,1.8,1215
311647,,1172
455710,,1317
380044,1.8,364
280125,1.78,997
386201,,1468
95939,1.88,843
398073,1.91,939
74443,1.74,519
157672,1.72,276
211014,1.64,292
240100,,192
155556,,193
251811,,272
215166,,186
316468,,182
276310,,580
42839,1.85,285
199509,,195
85877,1.75,439
284096,1.8,458
213056,1.91,972
409264,,733
315774,1.78,412
322082,1.83,454
373197,,1426
229246,,1006
297139,1.83,478
217136,1.63,232
60650,,707
258983,1.93,1031
408819,,705
187215,2.0,1345
168404,1.96,1130
58219,1.88,1190
190208,,658
89566,,763
127634,,697
288611,,653
213059,1.96,1121
215286,1.85,1165
368344,,461
98607,1.85,379
103549,,636
223130,,354
277187,,524
78785,,356
297976,1.91,1369
265149,,836
215802,1.83,1432
68478,1.85,1489
159022,,1245
223581,,717
300247,,1412
264982,,1085
64191,,1177
456453,,1270
331910,,1282
119216,,1178
378447,,1350
385698,,1142
107469,,1164
405124,1.83,1106
479887,,1205
159334,,
72968,,
410068,,1355
154716,,
72450,1.63,80
197535,1.64,120
306421,1.72,137
267045,,226
201731,,589
287942,,248
376006,,331
19202,1.64,100
90798,1.91,104
161262,1.85,65
131566,1.78,101
49172,1.75,155
80665,1.88,168
97647,1.8,864
22218,1.96,109
287803,1.83,77
71034,1.79,127
298247,1.75,143
71660,1.88,95
298795,1.75,149
62790,1.8,100
107357,1.96,146
200159,1.91,96
113905,1.85,166
59281,1.7,72
237452,1.78,78
232780,1.96,191
289233,1.85,123
226805,2.01,183
38493,1.88,242
205906,1.73,85
38183,1.83,147
104929,,401
49963,,683
284561,,624
385833,,1015
41359,1.73,591
167238,,1334
72304,,1033
70822,,1184
197532,,1056
197534,,1045
248269,,
305444,,937
189831,1.93,1354
233686,,1353
192342,1.83,1223
253366,1.91,1441
217150,,1404
268807,,1451
379585,,1489
216050,,1360
326095,1.8,1413
332584,1.91,1451
220890,1.85,1489
194859,,1208
375214,,1141
76515,1.91,176
