player_id,full_name,current_rank,total_prize,country
182086,"Bass, Finn",1282,19230,United Kingdom
73500,"Loeb, Jamie",308,660928,USA
170880,"Kononova, Maria",689,20537,Russia
299937,"Zamarripa, Allura",672,26354,USA
119410,"Krywoj, Melany Solange",533,33604,Argentina
280837,"Inoue, Hina",496,38585,USA
450708,"Estévez, Josefina",1167,4804,Argentina
214247,"Liu, Hanyi",720,21401,China
381917,"Zanellato, Nicolas",461,32683,Brazil
71284,"Bains, Naiktha",523,382645,United Kingdom
244410,"Rai, Ajeet",634,69877,New Zealand
333770,"Ercan, Melisa",439,42966,Australia
197935,"Imamura, Masamichi",961,24946,Japan
54387,"Mott, Blake",406,186388,Australia
119140,"Ellis, Blake",382,142812,Australia
152074,"Rioux, Lisa-Marie",800,20338,Japan
486072,"Kim, Yujin",1224,3617,South Korea
460793,"Sun, Yifan",1342,1185,China
87834,"Hon, Priscilla",189,1065999,Australia
322099,"Tararudee, Lanlana",259,62835,Thailand
353542,"Micic, Elena",729,16132,Australia
258900,"Steiner, Maik",873,19014,Germany
190950,"Ma, Yexin",199,119801,China
355527,"Jong, Alexander Maarten",519,22347,Netherlands
156098,"Arakawa, Haruna",446,86775,Japan
196480,"Sawasdee, Watsachol",1031,18144,Thailand
244423,"Sato, Naho",354,52312,Japan
255373,"Chanta, Thanapet",890,14918,Thailand
137932,"Mikulskytė, Justina",227,122182,Lithuania
230975,"Guo, Meiqi",776,32862,China
96981,"Xun, Fang Ying",812,248889,China
305444,"Zhao, Xichen",908,6872,China
275466,"Xiao, Linang",710,21638,China
117948,"Hanatani, Nagi",688,92807,Japan
111767,"Nepliy, Elina",1325,16112,Russia
188555,"Kulambayeva, Zhibek",464,97193,Kazakhstan
88290,"Bejenaru, Karola Patricia",586,58023,Romania
384184,"Paukštytė, Patricija",975,12706,Lithuania
157368,"Kazionova, Ekaterina",818,91532,Russia
70970,"Bhatia, Riya",895,86845,India
52533,"Jakupovic, Dalila",200,1000390,Slovenia
255992,"Ichikawa, Taisei",700,36238,Japan
297953,"Klimovicova, Linda",284,38920,Czech Republic
221793,"Hennemann, Caijsa Wilda",459,63163,Sweden
64085,"Pigossi, Laura",119,655346,Brazil
348987,"Bartůňková, Nikola",231,68783,Czech Republic
168524,"Tomescu, Dan Alexandru",553,48486,Romania
237669,"Sonmez, Zeynep",167,179090,Turkey
383994,"Vandewinkel, Hanne",293,36554,Belgium
289925,"Hageman, Madelief",1121,10818,Netherlands
258324,"Purtseladze, Saba",474,50636,Georgia
315569,"Sperle, John",872,12338,Germany
111149,"Samir, Sandra",507,138757,Egypt
158688,"Rushiti, Arlinda",913,45073,
230049,"Jianu, Filip Cristian",293,123578,Romania
255445,"Charaeva, Alina",306,55259,Russia
290531,"La Vela, Giuseppe",680,13923,Italy
43625,"Eraydın, Başak",865,249595,Turkey
289156,"Zucchini, Arianna",575,20736,Italy
189578,"Karamoko, Naima",860,27436,Switzerland
42839,"Barthel, Mona",251,3486089,Germany
187685,"Calvano, Giovanni",1194,11638,Italy
403858,"Gulin, Svyatoslav",424,29342,Russia
389496,"Stankovic, Anja",661,11671,Serbia
253356,"Uchijima, Moyuka",143,450188,Japan
372053,"Kuhl, Carolina",421,22424,Germany
318571,"Lovrič, Pia",553,42273,Slovenia
250859,"Oliynykova, Oleksandra",376,47430,Ukraine
367818,"Iatcenko, Polina",295,38933,Russia
341168,"Gavrielides, Liam",693,16978,Germany
338897,"Szabo, Briana",881,22699,Romania
235930,"Vrbensky, Michael",316,136514,Czech Republic
243612,"Yang, Jimmy",719,13163,Germany
289173,"Hussey, Giles",414,52948,United Kingdom
182056,"Robbe, Alice",242,170290,France
250934,"Sakellaridi, Sapfo",276,114823,Greece
306078,"Bassem Sobhy, Michael",1008,9670,Egypt
208222,"Zahraj, Patrick",814,19817,Germany
369288,"Tabacco, Giorgio",645,29241,Italy
166214,"Silva, Johanna",842,5948,Germany
155890,"Stefanini, Lucrezia",147,511726,Italy
381399,"Piraino, Gabriele",619,38389,Italy
276445,"Cherubini, Diletta",524,40175,Italy
142062,"Nadaf, Hamid Reza",1438,10563,Iran
371045,"Sakellaridis, Dimitris",1297,13838,Greece
425537,"Ivanov, Saveliy",1147,4753,Russia
94779,"Bechri, Chiraz",1084,49159,Tunisia
456396,"Marques, Goncalo",1430,1118,Portugal
93589,"Kellovský, Dominik",682,63192,Czech Republic
291799,"Vasilyeva, Alexandra",1359,1182,Russia
405101,"Callejon Hernando, Sergio",1102,4137,Spain
199863,"Clark, Ezekiel",578,64618,USA
135192,"Rame, Alice",482,83594,France
80613,"Neffa De Los Rios, Ana Paula",585,18258,Paraguay
384184,"Paukštytė, Patricija",975,12706,Lithuania
192246,"Dellavedova, Matthew",441,52153,Australia
294420,"Andreescu, Stefan Adrian",1303,3953,Romania
67322,"Tan, Harmony",221,1148084,France
340013,"Dols, Sara",1361,1869,Spain
265438,"Deschamps, Thomas (Fra)",1165,13788,France
263653,"Erjavec, Veronika",191,110979,Slovenia
246108,"Mazzola, Alessandra",734,11640,Italy
158720,"Beaupain, Simon",709,44888,Belgium
110299,"Zidanšek, Tamara",127,2586644,Slovenia
227434,"Bosio, Gabriele",948,18006,Italy
51315,"Anderson, Robin",314,509781,USA
451582,"Lazarenko, Kateryna",879,7342,Ukraine
407392,"Blanch, Darwin",1050,24654,USA
217835,"Iannaccone, Federico",522,49800,Italy
450836,"González Daniele, Justina",1057,4956,Argentina
329553,"Djuric, Branko",794,5559,Serbia
74679,"Simonsson, Fred",,52868,Sweden
188927,"Noce, Gabriele Maria",1014,30498,Italy
420632,"Jovic, Iva",572,7471,USA
258820,"Stuurman, Roland",1301,7946,Netherlands
244419,"Vylegzhanin, Nikolay",579,25100,Russia
372311,"Nicod, Jakub",402,25724,Czech Republic
353583,"Kielan, Szymon",1104,27300,Poland
299532,"Campana, Federico",1109,13370,Italy
67743,"Gjorcheska, Lina",225,259505,North Macedonia
50687,"van Uytvanck, Alison",486,3553795,Belgium
230984,"Sakatsume, Himeno",196,168151,Japan
286492,"Krumich, Martin",390,45352,Czech Republic
383990,"Papamalamis, Theo",991,4633,France
398073,"Ojakaar, Oliver",881,4501,Estonia
72230,"Celikbilek, Altug",407,414708,Turkey
478938,"Samsonova, Laura",826,4928,Czech Republic
376934,"Krajci, Michal",1253,2954,Slovakia
265632,"Zakaryia, Faris",949,15418,Egypt
152762,"Kuczer, Daria",987,16089,Poland
58267,"Radanović, Dejana",236,170539,Serbia
420632,"Jovic, Iva",572,7471,USA
452586,"Aguilar Cardozo, Joaquin",846,7623,Uruguay
417200,"Ibragimova, Alevtina",423,15828,Russia
232615,"Krutykh, Oleksii",409,240890,Ukraine
65576,"Sakamoto, Pedro",296,168137,Brazil
231579,"Rodriguez, Lorenzo Joaquin",471,28453,Argentina
146040,"Gomez, Federico Agustin",333,61593,Argentina
460257,"Ghazouani Durand, Yanis",866,6917,France
33593,"Mladenovic, Kristina",268,11262393,France
240100,"Tikhonova, Anastasia",173,239934,Russia
64315,"Kuwata, Hiroko",535,298831,Japan
138452,"Shibahara, Ena",384,1470349,Japan
392072,"Prado Angelo, Juan Carlos",534,19504,Bolivia
178350,"Iamachkine, Anastasia",858,13235,Peru
198258,"Menguene, Malkia",1086,7548,USA
191457,"Mateas, Maria",281,114424,USA
224590,"Iamachkine, Pedro",1274,9181,Peru
407597,"Quevedo, Kaitlin",594,17838,Spain
170880,"Kononova, Maria",689,20537,Russia
299625,"Zamarripa, Maribella",782,22498,USA
138654,"Duerst, Jenny",532,62476,Switzerland
448185,"Lam, Shannon",1146,917,USA
49417,"Tu, Li",186,299152,Australia
119140,"Ellis, Blake",382,142812,Australia
190950,"Ma, Yexin",199,119801,China
322099,"Tararudee, Lanlana",259,62835,Thailand
87834,"Hon, Priscilla",189,1065999,Australia
390973,"Kuramochi, Miho",412,26311,Japan
305444,"Zhao, Xichen",908,6872,China
197532,"Chikaraishi, Yui",1006,13295,Japan
355527,"Jong, Alexander Maarten",519,22347,Netherlands
96981,"Xun, Fang Ying",812,248889,China
32466,"Moriya, Hiroki",331,864642,Japan
230975,"Guo, Meiqi",776,32862,China
462156,"Kikawada, Riko",1277,2088,Japan
397935,"Lin, Fang An",960,7696,Chinese Taipei
214247,"Liu, Hanyi",720,21401,China
301996,"Chaiyarin, Credit",1370,7597,Thailand
196480,"Sawasdee, Watsachol",1031,18144,Thailand
117948,"Hanatani, Nagi",688,92807,Japan
302567,"Sakellaridis, Stefanos",430,107568,Greece
230306,"Samrej, Kasidit",644,27934,Thailand
137932,"Mikulskytė, Justina",227,122182,Lithuania
135192,"Rame, Alice",482,83594,France
52533,"Jakupovic, Dalila",200,1000390,Slovenia
253353,"Ku, Yeon Woo",463,40667,South Korea
64606,"Cabaj Awad, Jacqueline",451,101669,Sweden
250859,"Oliynykova, Oleksandra",376,47430,Ukraine
64085,"Pigossi, Laura",119,655346,Brazil
383994,"Vandewinkel, Hanne",293,36554,Belgium
118166,"Bakshi, Aleksandre",918,73512,Georgia
111149,"Samir, Sandra",507,138757,Egypt
287804,"Selekhmeteva, Oksana",840,242671,Russia
93589,"Kellovský, Dominik",682,63192,Czech Republic
418032,"Shubladze, Alexandra",526,16964,Russia
286492,"Krumich, Martin",390,45352,Czech Republic
290531,"La Vela, Giuseppe",680,13923,Italy
269874,"Weckerle, Marie",708,15231,Luxembourg
383652,"Pridankina, Elena",273,35172,Russia
403858,"Gulin, Svyatoslav",424,29342,Russia
166214,"Silva, Johanna",842,5948,Germany
158720,"Beaupain, Simon",709,44888,Belgium
306076,"Refaat, Merna",859,21638,Egypt
289156,"Zucchini, Arianna",575,20736,Italy
353583,"Kielan, Szymon",1104,27300,Poland
250934,"Sakellaridi, Sapfo",276,114823,Greece
255129,"Đaković , Mihaela",745,23413,Serbia
265632,"Zakaryia, Faris",949,15418,Egypt
372311,"Nicod, Jakub",402,25724,Czech Republic
383992,"Gureva, Anastasiia",382,34473,Russia
297953,"Klimovicova, Linda",284,38920,Czech Republic
377989,"Balus, Irina",933,10207,Slovakia
417207,"Berkieta, Tomasz",1164,3965,Poland
58267,"Radanović, Dejana",236,170539,Serbia
72230,"Celikbilek, Altug",407,414708,Turkey
288465,"Tabacco, Fausto",615,34720,Italy
384600,"Ferrara, Virginia",823,12863,Italy
407597,"Quevedo, Kaitlin",594,17838,Spain
253356,"Uchijima, Moyuka",143,450188,Japan
237669,"Sonmez, Zeynep",167,179090,Turkey
138654,"Duerst, Jenny",532,62476,Switzerland
369288,"Tabacco, Giorgio",645,29241,Italy
372310,"Barton, Hynek",438,26093,Czech Republic
235930,"Vrbensky, Michael",316,136514,Czech Republic
478938,"Samsonova, Laura",826,4928,Czech Republic
341168,"Gavrielides, Liam",693,16978,Germany
152766,"Helgo, Malene",388,104964,Norway
460257,"Ghazouani Durand, Yanis",866,6917,France
255129,"Đaković , Mihaela",745,23413,Serbia
300213,"Zanolini, Camilla",854,8920,Italy
192246,"Dellavedova, Matthew",441,52153,Australia
417200,"Ibragimova, Alevtina",423,15828,Russia
341853,"Karol, Milos",753,30265,Slovakia
375214,"Gorokhov, Mikhail",1090,2889,Russia
72376,"Siniakova, Katerina",36,9199148,Czech Republic
50641,"Vekić, Donna",37,6133885,Croatia
40994,"Saville, Daria",84,4577408,Australia
50641,"Vekić, Donna",37,6133885,Croatia
189995,"Blinkova, Anna",46,2767108,Russia
19546,"Pavlyuchenkova, Anastasia",21,11548057,Russia
44834,"Pegula, Jessica",5,10984998,USA
19546,"Pavlyuchenkova, Anastasia",21,11548057,Russia
58515,"Collins, Danielle",15,6935597,USA
58515,"Collins, Danielle",15,6935597,USA
46304,"Schmiedlova, Anna-Karolina",67,3681968,Slovakia
46304,"Schmiedlova, Anna-Karolina",67,3681968,Slovakia
19788,"Sevastova, Anastasija",378,6876138,Latvia
190996,"Yuan, Yue",38,1126854,China
90664,"Kalinina, Anhelina",31,2844378,Ukraine
314519,"Semenistaja, Darja",122,251046,Latvia
163480,"Bublik, Alexander",17,5612360,Kazakhstan
158896,"Hurkacz, Hubert",9,12503773,Poland
163504,"Medvedev, Daniil",4,33863535,Russia
163504,"Medvedev, Daniil",4,33863535,Russia
198592,"Kecmanović, Miomir",58,4771835,Serbia
119248,"Ruud, Casper",7,15713726,Norway
258749,"Draper, Jack",40,1894858,United Kingdom
201239,"de Minaur, Alex",11,10782821,Australia
119248,"Ruud, Casper",7,15713726,Norway
129368,"Koepfer, Dominik",52,2638758,Germany
102151,"Tabilo, Alejandro",32,1509802,Chile
126356,"Munar, Jaume",68,3423249,Spain
77223,"Martinez, Pedro",51,2860520,Spain
308084,"Darderi, Luciano",54,455353,Italy
72248,"Varillas, Juan Pablo",110,1301093,Peru
89632,"Jarry, Nicolas",24,4233812,Chile
126356,"Munar, Jaume",68,3423249,Spain
102151,"Tabilo, Alejandro",32,1509802,Chile
44547,"Albot, Radu",135,4263688,Moldova
289146,"Mpetshi Perricard, Giovanni",123,303968,France
63606,"Rinderknech, Arthur",73,2354898,France
63606,"Rinderknech, Arthur",73,2354898,France
229218,"Virtanen, Otto",158,386124,Finland
47767,"Lamasine, Tristan",280,498593,France
390214,"Blockx, Alexander",289,68718,Belgium
299481,"Sekulic, Philip",257,143961,Australia
232036,"Boyer, Tristan",231,81773,USA
217136,"Shimizu, Yuta",264,204286,Japan
289106,"Wong, Chak Lam Coleman",180,90700,Hong Kong
232036,"Boyer, Tristan",231,81773,USA
217136,"Shimizu, Yuta",264,204286,Japan
254227,"Yunchaokete, Bu",239,159400,China
16683,"Kukushkin, Mikhail",134,5818343,Kazakhstan
326111,"Gigante, Matteo",139,242748,Italy
417196,"Landaluce, Martin",323,128228,Spain
417196,"Landaluce, Martin",323,128228,Spain
254227,"Yunchaokete, Bu",239,159400,China
338890,"Merida Aguilar, Daniel",401,50664,Spain
108709,"Majchrzak, Kamil",357,1642908,Poland
253842,"Ionel, Nicholas David",315,190483,Romania
277179,"Houkes, Max",405,72652,Netherlands
38517,"Trungelliti, Marco",170,1387098,Argentina
44417,"Bosio, Victoria",1040,85054,Argentina
191430,"Konishi Camargo Silva, Julia",875,17033,Brazil
223513,"Draxl, Liam",263,87141,Canada
293708,"Boisson, Loïs",152,105288,France
221339,"Kravchenko, Georgii",589,64462,Ukraine
289942,"Araujo, Pedro",641,47933,Portugal
106091,"Meliss, Verena",691,49485,Italy
107469,"Vidal, Leticia Garcia",975,7362,Brazil
450708,"Estévez, Josefina",1215,4804,Argentina
381917,"Zanellato, Nicolas",467,34488,Brazil
348987,"Bartůňková, Nikola",282,70026,Czech Republic
42839,"Barthel, Mona",240,3488468,Germany
243612,"Yang, Jimmy",730,13641,Germany
182056,"Robbe, Alice",303,174333,France
94779,"Bechri, Chiraz",1093,49159,Tunisia
456396,"Marques, Goncalo",1462,1811,Portugal
291799,"Vasilyeva, Alexandra",1029,5292,Russia
199863,"Clark, Ezekiel",706,65818,USA
80613,"Neffa De Los Rios, Ana Paula",558,19050,Paraguay
192246,"Dellavedova, Matthew",437,53864,Australia
67322,"Tan, Harmony",235,1150868,France
265438,"Deschamps, Thomas (Fra)",1090,14153,France
450836,"González Daniele, Justina",1066,5202,Argentina
50687,"van Uytvanck, Alison",407,3557498,Belgium
230984,"Sakatsume, Himeno",259,170201,Japan
383990,"Papamalamis, Theo",998,4808,France
72230,"Celikbilek, Altug",391,417049,Turkey
478938,"Samsonova, Laura",828,4928,Czech Republic
420632,"Jovic, Iva",509,9615,USA
452586,"Aguilar Cardozo, Joaquin",812,8395,Uruguay
417200,"Ibragimova, Alevtina",401,17557,Russia
232615,"Krutykh, Oleksii",432,243167,Ukraine
65576,"Sakamoto, Pedro",300,169583,Brazil
231579,"Rodriguez, Lorenzo Joaquin",451,31611,Argentina
146040,"Gomez, Federico Agustin",317,66580,Argentina
460257,"Ghazouani Durand, Yanis",844,7282,France
33593,"Mladenovic, Kristina",220,11274968,France
240100,"Tikhonova, Anastasia",170,241202,Russia
64315,"Kuwata, Hiroko",521,300303,Japan
138452,"Shibahara, Ena",287,1479401,Japan
392072,"Prado Angelo, Juan Carlos",446,23329,Bolivia
178350,"Iamachkine, Anastasia",873,13874,Peru
198258,"Menguene, Malkia",1008,8395,USA
191457,"Mateas, Maria",268,118866,USA
224590,"Iamachkine, Pedro",1278,9289,Peru
407597,"Quevedo, Kaitlin",766,18813,Spain
170880,"Kononova, Maria",677,23345,Russia
299625,"Zamarripa, Maribella",792,23977,USA
138654,"Duerst, Jenny",533,63667,Switzerland
448185,"Lam, Shannon",1146,917,USA
49417,"Tu, Li",194,305035,Australia
119140,"Ellis, Blake",392,149018,Australia
190950,"Ma, Yexin",177,121634,China
322099,"Tararudee, Lanlana",210,71234,Thailand
87834,"Hon, Priscilla",199,1068370,Australia
390973,"Kuramochi, Miho",430,29248,Japan
305444,"Zhao, Xichen",896,7241,China
197532,"Chikaraishi, Yui",1013,13295,Japan
355527,"Jong, Alexander Maarten",517,23344,Netherlands
96981,"Xun, Fang Ying",758,249488,China
32466,"Moriya, Hiroki",329,867054,Japan
230975,"Guo, Meiqi",743,33841,China
462156,"Kikawada, Riko",1276,2351,Japan
397935,"Lin, Fang An",964,7819,Chinese Taipei
214247,"Liu, Hanyi",749,21791,China
301996,"Chaiyarin, Credit",1366,7677,Thailand
196480,"Sawasdee, Watsachol",1043,18144,Thailand
117948,"Hanatani, Nagi",702,93969,Japan
302567,"Sakellaridis, Stefanos",399,110968,Greece
230306,"Samrej, Kasidit",668,28109,Thailand
137932,"Mikulskytė, Justina",224,126887,Lithuania
135192,"Rame, Alice",493,84714,France
52533,"Jakupovic, Dalila",216,1006014,Slovenia
253353,"Ku, Yeon Woo",478,40667,South Korea
64606,"Cabaj Awad, Jacqueline",468,102601,Sweden
250859,"Oliynykova, Oleksandra",368,48875,Ukraine
425537,"Ivanov, Saveliy",1113,5143,Russia
168524,"Tomescu, Dan Alexandru",533,49158,Romania
64085,"Pigossi, Laura",125,658713,Brazil
383994,"Vandewinkel, Hanne",266,38870,Belgium
118166,"Bakshi, Aleksandre",910,74077,Georgia
111149,"Samir, Sandra",531,139423,Egypt
329553,"Djuric, Branko",779,6666,Serbia
287804,"Selekhmeteva, Oksana",518,249813,Russia
93589,"Kellovský, Dominik",652,64728,Czech Republic
418032,"Shubladze, Alexandra",453,21364,Russia
286492,"Krumich, Martin",385,46365,Czech Republic
290531,"La Vela, Giuseppe",627,15792,Italy
269874,"Weckerle, Marie",654,16017,Luxembourg
383652,"Pridankina, Elena",283,36528,Russia
403858,"Gulin, Svyatoslav",414,31174,Russia
166214,"Silva, Johanna",818,6560,Germany
230049,"Jianu, Filip Cristian",278,130582,Romania
158720,"Beaupain, Simon",695,46066,Belgium
306076,"Refaat, Merna",856,21883,Egypt
289156,"Zucchini, Arianna",570,21428,Italy
353583,"Kielan, Szymon",1152,27300,Poland
250934,"Sakellaridi, Sapfo",254,120285,Greece
255129,"Đaković , Mihaela",741,23921,Serbia
265632,"Zakaryia, Faris",944,15635,Egypt
372311,"Nicod, Jakub",335,27463,Czech Republic
383992,"Gureva, Anastasiia",370,35821,Russia
297953,"Klimovicova, Linda",258,41534,Czech Republic
377989,"Balus, Irina",880,11003,Slovakia
417207,"Berkieta, Tomasz",1175,4394,Poland
58267,"Radanović, Dejana",228,174708,Serbia
72230,"Celikbilek, Altug",391,417049,Turkey
483188,"Budkov Kjaer, Nicolai",897,2479,Norway
288465,"Tabacco, Fausto",651,35878,Italy
384600,"Ferrara, Virginia",839,13148,Italy
407597,"Quevedo, Kaitlin",766,18813,Spain
253356,"Uchijima, Moyuka",110,479405,Japan
237669,"Sonmez, Zeynep",163,183873,Turkey
138654,"Duerst, Jenny",533,63667,Switzerland
421695,"Malige, Mae",736,8630,France
369288,"Tabacco, Giorgio",693,29241,Italy
372310,"Barton, Hynek",434,26093,Czech Republic
235930,"Vrbensky, Michael",296,138841,Czech Republic
478938,"Samsonova, Laura",828,4928,Czech Republic
240100,"Tikhonova, Anastasia",170,241202,Russia
341168,"Gavrielides, Liam",647,18743,Germany
152766,"Helgo, Malene",360,105933,Norway
248273,"Rouvroy, Margaux",277,100438,France
460257,"Ghazouani Durand, Yanis",844,7282,France
80613,"Neffa De Los Rios, Ana Paula",558,19050,Paraguay
255129,"Đaković , Mihaela",741,23921,Serbia
300213,"Zanolini, Camilla",817,9869,Italy
192246,"Dellavedova, Matthew",437,53864,Australia
33593,"Mladenovic, Kristina",220,11274968,France
305745,"Monnot , Amandine",542,20490,France
299937,"Zamarripa, Allura",760,27064,USA
392072,"Prado Angelo, Juan Carlos",446,23329,Bolivia
417200,"Ibragimova, Alevtina",401,17557,Russia
420632,"Jovic, Iva",509,9615,USA
65576,"Sakamoto, Pedro",300,169583,Brazil
191457,"Mateas, Maria",268,118866,USA
106091,"Meliss, Verena",691,49485,Italy
138452,"Shibahara, Ena",287,1479401,Japan
450708,"Estévez, Josefina",1215,4804,Argentina
223513,"Draxl, Liam",263,87141,Canada
58369,"Bolt, Alex",238,1330578,Australia
99429,"Hule, Petra",461,76550,Australia
194579,"Yuan, Chengyiyi",591,24867,China
49417,"Tu, Li",194,305035,Australia
87834,"Hon, Priscilla",199,1068370,Australia
70794,"Wu, Ho Ching",622,71027,Hong Kong
96981,"Xun, Fang Ying",758,249488,China
152074,"Rioux, Lisa-Marie",831,20495,Japan
201681,"Cui, Jie",431,81124,China
52533,"Jakupovic, Dalila",216,1006014,Slovenia
258900,"Steiner, Maik",851,19886,Germany
253353,"Ku, Yeon Woo",478,40667,South Korea
341853,"Karol, Milos",741,31068,Slovakia
274685,"Toth, Amarissa Kiara",439,46839,Hungary
265632,"Zakaryia, Faris",944,15635,Egypt
375214,"Gorokhov, Mikhail",1130,3019,Russia
250934,"Sakellaridi, Sapfo",254,120285,Greece
238147,"Henning, Philip",526,13352,South Africa
306076,"Refaat, Merna",856,21883,Egypt
290531,"La Vela, Giuseppe",627,15792,Italy
331896,"Milev, Yanaki",550,30933,Bulgaria
158688,"Rushiti, Arlinda",845,45970,Kosovo
135192,"Rame, Alice",493,84714,France
315054,"Kozakova, Karolina",785,12838,Switzerland
64085,"Pigossi, Laura",125,658713,Brazil
204755,"Ganz, Fiona",562,41169,Switzerland
158720,"Beaupain, Simon",695,46066,Belgium
383652,"Pridankina, Elena",283,36528,Russia
372311,"Nicod, Jakub",335,27463,Czech Republic
320723,"Szabanin, Natalia",588,48675,Hungary
146040,"Gomez, Federico Agustin",317,66580,Argentina
235930,"Vrbensky, Michael",296,138841,Czech Republic
348987,"Bartůňková, Nikola",282,70026,Czech Republic
221793,"Hennemann, Caijsa Wilda",452,63778,Sweden
322022,"Gaubas, Vilius",285,45379,Lithuania
88318,"Albie, Audrey",357,225905,France
341168,"Gavrielides, Liam",647,18743,Germany
369288,"Tabacco, Giorgio",693,29241,Italy
50641,"Vekić, Donna",40,6142631,Croatia
40994,"Saville, Daria",85,4577408,Australia
44834,"Pegula, Jessica",5,10984998,USA
19546,"Pavlyuchenkova, Anastasia",22,11548057,Russia
44834,"Pegula, Jessica",5,10984998,USA
207979,"Navarro, Emma",24,1223244,USA
58515,"Collins, Danielle",12,7095934,USA
90664,"Kalinina, Anhelina",56,2844378,Ukraine
46304,"Schmiedlova, Anna-Karolina",53,3681968,Slovakia
190996,"Yuan, Yue",36,1139842,China
90664,"Kalinina, Anhelina",56,2844378,Ukraine
190996,"Yuan, Yue",36,1126854,China
163480,"Bublik, Alexander",17,5612360,Kazakhstan
185388,"Humbert, Ugo",15,5288797,France
163504,"Medvedev, Daniil",4,33863535,Russia
201239,"de Minaur, Alex",11,10782821,Australia
119248,"Ruud, Casper",7,15713726,Norway
258749,"Draper, Jack",40,1894858,United Kingdom
102151,"Tabilo, Alejandro",25,1509802,Chile
77223,"Martinez, Pedro",49,2860520,Spain
77223,"Martinez, Pedro",49,2860520,Spain
89632,"Jarry, Nicolas",16,4233812,Chile
126356,"Munar, Jaume",68,3423249,Spain
175014,"Moutet, Corentin",79,2864996,France
44547,"Albot, Radu",139,4274288,Moldova
45258,"de Loore, Joris",198,394580,Belgium
63606,"Rinderknech, Arthur",73,2373158,France
229218,"Virtanen, Otto",156,388341,Finland
63606,"Rinderknech, Arthur",73,2373158,France
232036,"Boyer, Tristan",224,81773,USA
217136,"Shimizu, Yuta",263,205632,Japan
289106,"Wong, Chak Lam Coleman",181,91369,Hong Kong
16683,"Kukushkin, Mikhail",135,5828943,Kazakhstan
417196,"Landaluce, Martin",311,128228,Spain
254227,"Bu, Yunchaokete",189,159400,China
16683,"Kukushkin, Mikhail",135,5828943,Kazakhstan
338890,"Merida Aguilar, Daniel",394,50664,Spain
108709,"Majchrzak, Kamil",351,1642908,Poland
231579,"Rodriguez, Lorenzo Joaquin",450,31611,Argentina
425537,"Ivanov, Saveliy",1120,5143,Russia
168524,"Tomescu, Dan Alexandru",541,50008,Romania
329553,"Djuric, Branko",755,7274,Serbia
230049,"Jianu, Filip Cristian",286,131843,Romania
383992,"Gureva, Anastasiia",371,35821,Russia
72230,"Celikbilek, Altug",408,417049,Turkey
483188,"Budkov Kjaer, Nicolai",898,4279,Norway
421695,"Malige, Mae",739,8630,France
240100,"Tikhonova, Anastasia",176,241202,Russia
341168,"Gavrielides, Liam",605,19923,Germany
152766,"Helgo, Malene",360,106136,Norway
248273,"Rouvroy, Margaux",285,101768,France
460257,"Ghazouani Durand, Yanis",843,7282,France
80613,"Neffa De Los Rios, Ana Paula",521,20170,Paraguay
300213,"Zanolini, Camilla",801,10114,Italy
33593,"Mladenovic, Kristina",217,11276418,France
305745,"Monnot , Amandine",524,20490,France
299937,"Zamarripa, Allura",819,27064,USA
392072,"Prado Angelo, Juan Carlos",448,23546,Bolivia
417200,"Ibragimova, Alevtina",416,18201,Russia
420632,"Jovic, Iva",405,20187,USA
65576,"Sakamoto, Pedro",301,170149,Brazil
191457,"Mateas, Maria",261,120342,USA
106091,"Meliss, Verena",656,50529,Italy
138452,"Shibahara, Ena",288,1479401,Japan
450708,"Estévez, Josefina",1223,4804,Argentina
223513,"Draxl, Liam",262,87141,Canada
58369,"Bolt, Alex",239,1331703,Australia
99429,"Hule, Petra",433,78110,Australia
194579,"Yuan, Chengyiyi",562,26430,China
49417,"Tu, Li",215,306827,Australia
87834,"Hon, Priscilla",216,1069339,Australia
70794,"Wu, Ho Ching",612,71681,Hong Kong
96981,"Xun, Fang Ying",739,250241,China
152074,"Rioux, Lisa-Marie",836,21150,Japan
201681,"Cui, Jie",395,83620,China
52533,"Jakupovic, Dalila",227,1007175,Slovenia
258900,"Steiner, Maik",854,20476,Germany
253353,"Ku, Yeon Woo",483,40667,South Korea
274685,"Toth, Amarissa Kiara",406,48799,Hungary
265632,"Zakaryia, Faris",929,16155,Egypt
375214,"Gorokhov, Mikhail",1176,3019,Russia
250934,"Sakellaridi, Sapfo",256,122086,Greece
238147,"Henning, Philip",533,14024,South Africa
306076,"Refaat, Merna",802,22678,Egypt
290531,"La Vela, Giuseppe",635,16475,Italy
331896,"Milev, Yanaki",567,30933,Bulgaria
158688,"Rushiti, Arlinda",781,46530,Kosovo
135192,"Rame, Alice",484,85518,France
315054,"Kozakova, Karolina",824,13113,Switzerland
64085,"Pigossi, Laura",119,677698,Brazil
204755,"Ganz, Fiona",568,41373,Switzerland
158720,"Beaupain, Simon",714,46668,Belgium
383652,"Pridankina, Elena",284,36528,Russia
372311,"Nicod, Jakub",330,27463,Czech Republic
320723,"Szabanin, Natalia",591,49385,Hungary
146040,"Gomez, Federico Agustin",318,68748,Argentina
235930,"Vrbensky, Michael",297,140964,Czech Republic
348987,"Bartůňková, Nikola",279,70026,Czech Republic
221793,"Hennemann, Caijsa Wilda",404,66660,Sweden
322022,"Gaubas, Vilius",283,45379,Lithuania
