player_id,height
57327,1.78
409264,
341818,1.88
48602,
322022,1.78
169630,1.73
297953,
221793,1.67
108563,1.75
369438,
42839,1.85
217437,1.91
157150,
407392,
163438,1.78
336308,
263653,
199408,
150574,1.75
39712,1.88
244418,1.8
196903,1.73
182967,1.75
54387,1.8
388080,1.88
460793,
336819,
111767,
72304,
406663,
262922,
394626,
256878,1.83
401357,
275466,1.73
135084,1.85
38517,1.78
191440,1.73
277179,1.88
191056,1.75
195179,1.88
386340,
192406,
41359,1.73
47985,
130624,1.72
253353,
70970,
72634,
49963,
272473,
289957,
267575,
398741,
255445,
372053,
284048,1.7
370698,
213927,
308088,
289912,
48423,1.8
238147,
306078,
214973,1.88
60734,1.75
340528,
353583,1.96
118166,1.8
165198,1.85
265632,
417207,
164796,1.85
385827,
291750,
378006,1.75
122668,
276809,
134532,
222183,
215329,
245561,
106341,
291050,1.88
369288,1.78
283488,1.85
160364,
194356,
405101,
192862,2.08
281443,1.83
67743,
25831,1.82
195334,1.73
395238,
348987,
383652,
425564,
218347,1.7
451582,
66516,
224115,
46657,
250897,
478938,
401988,
120722,
338897,
158688,
405576,
407873,
329554,
166214,
232108,
64718,
106143,
315054,
291911,
329533,1.8
157414,1.78
211294,1.8
265873,1.91
214341,1.88
425537,
58703,1.78
274685,
414969,
289925,
232660,
43625,
230339,1.78
371872,
160020,
267575,
195437,
299532,
460257,
318257,
213081,1.98
383990,1.83
320723,
353587,
451884,
233694,
248273,
291799,
191430,
456453,
378449,
185412,
300213,
44417,
217446,1.85
367819,
326949,1.83
398073,1.91
132982,
163480,1.96
15126,1.91
287803,1.83
254742,1.85
102339,1.91
111837,1.93
44547,1.75
289146,2.03
197446,1.83
275471,1.83
94485,1.83
158912,1.93
106153,1.96
326111,1.8
51345,2.03
254227,1.85
55067,1.85
253842,1.85
244464,1.78
243452,1.98
81271,1.91
124708,
135084,1.85
108709,1.8
380980,1.91
163504,1.98
131566,1.78
372312,1.93
218259,1.93
158896,1.96
117916,1.85
14844,1.93
122368,1.88
128552,1.96
75813,1.93
233700,1.8
213057,1.8
17080,1.96
233126,1.7
97977,1.75
58877,1.88
289106,1.91
94485,1.83
50641,1.79
123824,1.78
250279,1.68
36067,1.74
18910,1.77
252168,1.82
99377,1.85
63606,1.96
157808,1.93
111837,1.93
132558,1.83
44547,1.75
104967,1.91
45258,1.91
289146,2.03
216154,1.8
44553,1.88
77007,1.83
202557,
144160,1.8
253842,1.85
65992,1.73
76251,1.85
81271,1.91
126402,1.88
76515,1.91
95935,1.88
101101,1.88
55067,1.85
299538,1.85
326111,1.8
16375,1.75
253327,1.73
386107,1.88
54733,1.8
119248,1.83
57021,1.83
124930,1.85
36300,1.85
80491,1.85
264358,1.88
201239,1.83
258749,1.93
51009,1.83
198592,1.83
338890,1.88
57163,1.98
271389,1.78
16822,1.88
126356,1.83
258908,1.8
264372,1.83
92074,1.91
64570,1.85
221515,1.85
339455,
19788,1.69
261095,1.73
52025,1.7
198197,
190996,1.78
60276,1.7
314519,
256104,1.7
217828,1.7
213943,1.7
51387,1.7
270399,1.8
163480,1.96
71660,1.88
254742,1.85
261015,1.85
294420,
401360,
299532,
43625,
113847,
414969,
289925,
191442,1.88
417260,
371872,
207083,1.85
371080,
232660,
261714,
375088,
371864,
300984,
213441,
353587,
355540,
236825,1.85
237045,1.8
217447,1.85
414866,
369288,1.78
341168,1.88
249463,1.78
243452,1.98
205313,1.91
200763,
168526,
116640,1.8
228662,
233686,
192341,
121182,1.98
16683,1.83
209632,
283488,1.85
333004,1.83
89476,1.78
148264,
210087,
163538,1.88
377363,1.88
339454,
276310,
46528,1.74
348715,
229884,
194356,
383652,
181062,1.76
128588,
406809,
44236,
391770,
175014,1.8
161262,1.85
145130,1.78
248861,1.83
103625,1.78
63220,
58515,1.78
90664,1.8
48318,1.77
26120,1.83
221015,1.81
245017,
329576,1.75
452586,
302593,
303899,1.78
180948,
456453,
205844,1.83
450712,
331910,
97557,
64191,
269294,
210225,
261091,
266221,
64315,
459966,
280837,
212205,
420632,
65452,
119410,
170880,
40994,1.66
220801,1.78
222826,1.7
197535,1.64
46651,1.73
125006,1.85
192013,1.93
273679,1.93
187608,1.83
131442,1.88
255428,
196408,
196903,1.73
54387,1.8
215666,1.73
252323,
244423,
72868,1.8
216010,
43502,
244410,1.88
119140,1.91
99429,
233138,1.91
155952,1.74
197935,1.78
60592,
190950,
388080,1.88
224033,1.63
288283,1.7
215775,
49417,1.8
246283,
417332,
322099,
207065,
230648,
223152,1.68
367815,1.75
87834,
339452,1.88
353542,
111767,
287721,
132982,
305443,
460793,
205148,
142758,
336623,
25683,1.85
203665,1.8
194089,
450685,1.93
117948,
226703,1.83
234309,
255992,1.8
302567,1.96
417258,
296392,
457906,
78433,
64606,
157368,
72634,
137932,
273308,
196050,
459474,
385833,
367818,
377410,
122668,
380771,
383994,1.78
314393,
64085,1.64
276809,
47876,1.84
99775,
236266,
255445,
195315,
375214,
294348,
194859,
377356,
189831,1.93
192342,1.83
284048,1.7
118526,
383997,
97415,
100341,
196442,
213927,
372053,
51315,
202462,
74679,1.88
265438,1.85
221382,
169630,1.73
106153,1.96
180984,1.91
158912,1.93
299481,1.91
153826,1.78
157414,1.78
425537,
396821,
265873,1.91
287172,1.78
291010,1.85
205795,1.8
65606,1.91
201244,1.8
207089,1.88
254227,1.85
307391,1.85
250857,1.83
394432,
422830,
152762,
128588,
469871,
246169,
210087,
376934,
265632,
377343,
335102,1.78
111607,
369288,1.78
385592,1.91
341168,1.88
283488,1.85
288465,1.83
333004,1.83
166214,
394471,
256756,1.83
197536,
258983,1.93
232108,
372311,1.83
273779,
315569,
58207,
250934,1.83
342864,
400491,
353705,1.75
208225,1.96
348987,
49663,1.85
103625,1.78
237669,
253356,1.74
265233,
155556,
121182,1.98
44553,1.88
383652,
181062,1.76
46528,1.74
194356,
198209,
405545,
255420,1.78
38183,1.83
342856,
407876,
129430,
222299,
218346,
244419,1.78
232059,1.98
289942,1.8
135786,1.93
187892,1.73
235930,1.83
381399,1.88
72230,1.83
383990,1.83
407383,
116640,1.8
280125,1.78
135828,
462061,
243612,1.88
182086,1.8
95259,1.85
405559,
197546,1.85
460257,
378425,1.8
327922,1.85
355520,1.96
51477,1.75
248273,
215166,
18731,1.65
92442,1.68
182056,
118052,1.78
249463,1.78
395238,
217447,1.85
213441,
371864,
266221,
51839,1.7
280837,
479888,
120664,
65452,
210225,
170880,
420632,
329576,1.75
205844,1.83
452586,
331910,
456453,
302593,
256799,
171354,
107469,
391778,1.73
333081,1.88
180948,
264982,
385698,
333518,
54477,1.78
303899,1.78
146040,1.91
405124,1.83
69964,
381917,1.78
353587,
97557,
450712,
157462,1.88
339765,
199863,1.7
403167,
377356,
300296,1.91
332584,1.91
189831,1.93
355096,1.8
373196,
192342,1.83
93589,1.83
290531,
479351,
74439,1.88
362037,
387312,1.8
188927,1.78
418094,1.85
455715,
191399,
289156,
88318,
94779,
67322,1.7
79283,1.8
189578,
103415,1.8
322053,1.91
408809,1.78
206924,
355527,1.8
255373,
59984,
291828,1.83
118402,1.8
81041,1.75
70822,
156040,
197534,
301521,
230975,
156098,
286492,1.88
107347,1.85
230049,1.8
52533,1.7
216457,
384606,
188555,
64315,
119410,
138654,
255129,
407597,
355540,
300984,
231579,1.93
246283,
417332,
215775,
230648,
390973,
145930,
136372,
398054,
478930,
486072,
96981,
291039,
457911,
257530,
207653,
418032,
295674,
135192,
243878,
215390,
276445,
287804,1.72
246108,
464370,
232615,1.85
372310,1.83
137890,1.83
368387,
111607,
192246,1.91
315057,1.73
129534,1.8
318573,1.85
134342,
451920,
50064,
82609,1.64
342273,
294815,
277195,1.83
245531,1.85
372309,
336215,1.78
410231,
155890,1.64
327924,1.75
216010,
196408,
79223,1.88
215666,1.73
353983,1.75
32466,1.68
288283,1.7
51732,
305443,
445465,
248269,
314393,
207083,1.85
417260,
371080,
43625,
401360,
198699,1.85
96859,1.98
243374,1.88
342249,
205313,1.91
243452,1.98
209081,1.8
261714,
371872,
299532,
64085,1.64
157368,
385833,
459474,
407856,
97413,
457906,
296392,
113847,
294420,
232660,
191442,1.88
248446,1.75
289925,
318258,
251811,
161038,
152766,
100341,
33593,1.84
118526,
227434,
445470,
295881,1.75
350691,
376934,
161448,1.93
339606,1.91
208222,1.88
228739,1.88
369287,
258324,1.91
414969,
243612,1.88
314393,
383994,1.78
380771,
367818,
420871,
399603,1.88
186629,1.8
289173,1.85
383992,
110299,1.68
237045,1.8
217835,1.83
19329,1.77
181062,1.76
198209,
407389,
157672,1.72
205282,
221339,1.8
67659,
306488,
276009,
205884,
306076,
418799,
385274,
111149,
88290,
246169,
94501,
152762,
277736,
377989,
300960,
89718,
401472,
228124,
168524,
291010,1.85
287172,1.78
317453,1.8
246084,
232059,1.98
401360,
294420,
250859,
289957,
389496,
332984,
207083,1.85
256878,1.83
329139,
261714,
403858,1.78
417260,
197546,1.85
305745,
421695,
378425,1.8
410569,
371864,
269874,
51223,
92442,1.68
378447,
106091,
80613,
331910,
383458,
170976,1.88
302593,
65576,1.78
223513,1.85
452586,
233686,
230975,
40994,1.66
230056,1.75
59702,1.85
220801,1.78
213943,1.7
247791,1.7
52025,1.7
51387,1.7
122368,1.88
104847,1.91
254742,1.85
58221,1.83
157456,1.83
106755,1.88
185388,1.88
106755,1.88
90080,1.98
195840,1.96
39234,1.83
258749,1.93
198592,1.83
283070,1.88
299538,1.85
83397,1.91
122366,1.93
129368,1.8
175014,1.8
77223,1.85
338500,1.85
54573,1.8
45258,1.91
108767,1.83
104967,1.91
44553,1.88
216154,1.8
67154,1.83
233126,1.7
299481,1.91
57759,1.85
217136,1.63
260122,1.78
289106,1.91
23664,1.78
207575,1.83
338890,1.88
52276,1.88
207089,1.88
51009,1.83
216488,1.8
57021,1.83
250857,1.83
240615,
38517,1.78
277179,1.88
77007,1.83
191440,1.73
108709,1.8
77007,1.83
195179,1.88
65992,1.73
126402,1.88
277179,1.88
264344,1.85
104847,1.91
64580,1.88
90080,1.98
207575,1.83
333084,
189986,1.75
19520,1.72
189995,1.79
321788,1.91
57703,1.85
390214,1.91
170946,1.85
124658,1.85
59304,1.83
39234,1.83
197516,2.01
421138,1.87
122366,1.93
339450,1.83
209103,1.88
371863,1.85
127208,1.88
72248,1.85
57289,1.8
108565,1.83
308084,1.83
132834,1.91
403869,1.85
71250,1.71
254282,
46304,1.76
221410,1.85
223148,1.82
339456,1.8
111189,1.6
19876,1.82
110281,1.7
58221,1.83
287181,1.83
47975,1.93
232651,
360184,
23158,1.7
51392,1.63
72376,1.74
129368,1.8
87690,1.83
283070,1.88
237726,
414511,
154490,1.78
58369,1.83
460162,
79467,1.83
208604,
106341,
228523,
325141,1.91
163996,1.88
201847,1.85
16683,1.83
16833,1.85
89320,1.93
90080,1.98
267242,1.78
155696,1.78
210540,
47767,1.83
197446,1.83
195182,
19957,1.85
230984,
255391,1.7
62404,1.93
243925,1.91
267576,1.88
128588,
19329,1.77
72248,1.85
308084,1.83
204755,
290206,
403166,
119214,
160364,
89476,1.78
156664,1.88
58703,1.78
210035,
204764,1.93
198725,1.78
106141,
194136,1.93
233686,
421695,
228662,
94747,1.83
150130,
305745,
52388,1.64
148264,
342875,
340013,
299937,
138452,1.7
89566,
18919,1.8
198254,
299625,
459966,
133080,
198258,
377970,1.75
303908,1.83
224619,1.75
291799,
396112,
269296,
224590,1.8
60028,
303307,1.75
392072,1.85
284083,
450836,
460292,
284096,1.8
297139,1.83
170976,1.88
450708,
169492,1.75
323000,
383458,
421761,
45605,
375214,
248329,
448185,
145118,1.8
371045,
462062,1.68
215037,
137990,
55745,1.93
74679,1.88
258820,
143140,1.7
265438,1.85
341853,1.98
112851,1.85
200150,
217449,1.91
106357,1.93
396005,
312761,1.73
50687,1.73
374578,
417200,
103375,
200756,
334273,
331896,1.8
118096,
168526,
378686,
329553,
119874,
407882,
118040,1.8
142062,1.83
221327,1.85
369176,1.78
337897,1.8
258900,1.85
201681,1.83
398740,
187685,
253353,
275466,1.73
197532,
305444,
151384,
199917,
194206,
300971,
336819,
61674,
332112,
161220,1.93
130690,
274747,
390986,
208061,
270376,
122660,
410066,
178350,
446585,
52948,
269874,
410569,
50901,1.91
38180,1.83
99377,1.85
263659,1.91
207065,
79443,1.68
321792,
130690,
252323,
189311,1.75
353542,
196480,
138926,
466991,
231597,
182967,1.75
318571,
118058,
214009,
321401,
348713,
288841,
284066,
449211,
163538,1.88
57327,1.78
409264,
341818,1.88
48602,
322022,1.78
169630,1.73
297953,
483188,
221793,1.67
108563,1.75
369438,
42839,1.85
217437,1.91
157150,
407392,
314836,
163438,1.78
336308,
263653,
199408,
150574,1.75
391100,
39712,1.88
244418,1.8
196903,1.73
182967,1.75
54387,1.8
388080,1.88
263659,1.91
301996,
460793,
336819,
111767,
72304,
406663,
420969,
233138,1.91
73448,
275466,1.73
135084,1.85
277179,1.88
191056,1.75
195179,1.88
272473,
46625,1.63
192406,
41359,1.73
47985,
130624,1.72
253353,
70970,
72634,
49963,
272473,
384600,
289957,
445462,
398741,
255445,
372053,
284048,1.7
370698,
106143,
213927,
308088,
308404,1.71
289912,
48423,1.8
238147,
306078,
214973,1.88
60734,1.75
340528,
353583,1.96
118166,1.8
165198,1.85
265632,
417207,
164796,1.85
385827,
291750,
378006,1.75
201885,1.93
122668,
284167,
276809,
134532,
222183,
215329,
245561,
106341,
187892,1.73
291050,1.88
267242,1.78
369288,1.78
283488,1.85
160364,
194356,
405101,
192862,2.08
281443,1.83
67743,
25831,1.82
195334,1.73
395238,
348987,
383652,
425564,
218347,1.7
451582,
66516,
224115,
46657,
250897,
478938,
401988,
120722,
338897,
158688,
405576,
407873,
329554,
166214,
162612,
232108,
64718,
106143,
315054,
291911,
329533,1.8
157414,1.78
211294,1.8
265873,1.91
214341,1.88
425537,
58703,1.78
274685,
414969,
289925,
232660,
43625,
230339,1.78
371872,
160020,
267575,
195437,
299532,
94747,1.83
460257,
318257,
213081,1.98
383990,1.83
204755,
320723,
353587,
451884,
233694,
119214,
378449,
248273,
291799,
191430,
456453,
378449,
185412,
300213,
44417,
377970,1.75
217446,1.85
367819,
269909,1.75
224590,1.8
206594,
326949,1.83
398073,1.91
64315,
198258,
194136,1.93
299625,
201870,
223130,
59662,
79223,1.88
189311,1.75
79467,1.83
390973,
39712,1.88
58369,1.83
132982,
196408,
148276,
462156,
43502,
256081,
336621,1.85
99429,
204330,1.73
207065,
118402,1.8
194579,
70794,
197532,
138926,
321792,
201681,1.83
208061,
197534,
291039,
231597,
230306,1.91
457911,
301521,
396821,
385833,
377989,
130624,1.72
390986,
457906,
312761,1.73
202462,
369438,
122668,
255391,1.7
265873,1.91
25831,1.82
380771,
274685,
118166,1.8
462062,1.68
66516,
418799,
215329,
387312,1.8
295674,
291911,
201164,
152766,
118040,1.8
161220,1.93
215390,
199408,
157150,
418032,
371872,
106341,
217437,1.91
300960,
163538,1.88
291050,1.88
483188,
162612,
165198,1.85
238147,
395238,
64718,
383992,
322022,1.78
287804,1.72
211294,1.8
300296,1.91
322053,1.91
327367,
451920,
74439,1.88
331896,1.8
163438,1.78
375214,
243878,
490732,
264982,
308088,
417207,
217449,1.91
407876,
213979,1.8
218347,1.7
195437,
332584,1.91
383652,
161448,1.93
336308,
306076,
224115,
192862,2.08
341168,1.88
103415,1.8
213079,1.75
106357,1.93
45605,
341853,1.98
341818,1.88
157462,1.88
385827,
160020,
327924,1.75
198209,
256878,1.83
421695,
368387,
407873,
445470,
340528,
120722,
284048,1.7
342875,
372310,1.83
118096,
320723,
19520,1.72
339455,
62924,1.82
44834,1.7
90664,1.8
217828,1.7
198197,
190996,1.78
163480,1.96
163504,1.98
163480,1.96
158896,1.96
372312,1.93
195840,1.96
15126,1.91
287803,1.83
254742,1.85
102339,1.91
119248,1.83
59281,1.7
127208,1.88
187608,1.83
385485,1.93
201239,1.83
273680,1.83
101101,1.88
221515,1.85
264372,1.83
161262,1.85
89632,1.98
243925,1.91
111837,1.93
44547,1.75
47767,1.83
289146,2.03
197446,1.83
232036,1.85
17017,1.85
275471,1.83
94485,1.83
325141,1.91
158912,1.93
106153,1.96
141882,1.8
201847,1.85
326111,1.8
339450,1.83
16683,1.83
51345,2.03
254227,1.85
55067,1.85
253842,1.85
244464,1.78
243452,1.98
195179,1.88
81271,1.91
81271,1.91
124708,
135084,1.85
108709,1.8
380980,1.91
126402,1.88
163504,1.98
131566,1.78
372312,1.93
128552,1.96
233700,1.8
50641,1.79
123824,1.78
250279,1.68
18910,1.77
63606,1.96
157808,1.93
22218,1.96
45258,1.91
101101,1.88
326111,1.8
386107,1.88
119248,1.83
57021,1.83
124930,1.85
36300,1.85
51009,1.83
338890,1.88
57163,1.98
271389,1.78
16822,1.88
126356,1.83
92074,1.91
64570,1.85
221515,1.85
339455,
19788,1.69
261095,1.73
198197,
60276,1.7
314519,
256104,1.7
217828,1.7
51387,1.7
71660,1.88
161262,1.85
248861,1.83
58515,1.78
90664,1.8
48318,1.77
26120,1.83
197535,1.64
273679,1.93
187608,1.83
131442,1.88
244423,
43502,
244410,1.88
60592,
190950,
322099,
223152,1.68
87834,
51315,
202462,
180984,1.91
299481,1.91
205795,1.8
65606,1.91
201244,1.8
207089,1.88
335102,1.78
288465,1.83
315569,
250934,1.83
49663,1.85
103625,1.78
237669,
253356,1.74
265233,
155556,
229218,1.93
121182,1.98
44553,1.88
181062,1.76
405545,
255420,1.78
38183,1.83
342856,
407876,
129430,
222299,
218346,
232059,1.98
289942,1.8
135786,1.93
235930,1.83
72230,1.83
383990,1.83
280125,1.78
135828,
182086,1.8
95259,1.85
405559,
460257,
378425,1.8
327922,1.85
248273,
215166,
92442,1.68
182056,
456388,
213441,
266221,
51839,1.7
280837,
479888,
120664,
65452,
210225,
170880,
420632,
329576,1.75
205844,1.83
452586,
331910,
456453,
302593,
256799,
171354,
107469,
391778,1.73
333081,1.88
264982,
385698,
333518,
54477,1.78
303899,1.78
146040,1.91
405124,1.83
69964,
381917,1.78
353587,
97557,
450712,
157462,1.88
99415,
339765,
211012,
297369,1.83
199863,1.7
403167,
377356,
78785,
425590,
300296,1.91
332584,1.91
189831,1.93
355096,1.8
191457,
373196,
192342,1.83
93589,1.83
290531,
479351,
74439,1.88
362037,
387312,1.8
188927,1.78
418094,1.85
102191,1.7
455715,
293868,
191399,
289156,
88318,
94779,
328928,
240100,
67322,1.7
79283,1.8
189578,
103415,1.8
322053,1.91
408809,1.78
206924,
355527,1.8
255373,
59984,
291828,1.83
118402,1.8
403914,
97413,
81041,1.75
70822,
156040,
197534,
301521,
230975,
406663,
156098,
286492,1.88
107347,1.85
79443,1.68
230049,1.8
52533,1.7
216457,
384606,
188555,
64315,
119410,
138654,
255129,
407597,
51223,
355540,
300984,
397014,1.8
231579,1.93
32466,1.68
246283,
417332,
215775,
230648,
390973,
145930,
136372,
398054,
478930,
486072,
96981,
291039,
457911,
257530,
49417,1.83
207653,
418032,
295674,
135192,
243878,
215390,
276445,
287804,1.72
246108,
464370,
232615,1.85
372310,1.83
137890,1.83
368387,
111607,
192246,1.91
315057,1.73
129534,1.8
318573,1.85
134342,
451920,
50064,
82609,1.64
342273,
294815,
277195,1.83
58267,
245531,1.85
372309,
336215,1.78
410231,
155890,1.64
327924,1.75
397935,
216010,
196408,
79223,1.88
215666,1.73
353983,1.75
32466,1.68
288283,1.7
422851,1.75
51732,
305443,
445465,
462156,
248269,
302567,1.96
244985,1.73
457169,
198699,1.85
96859,1.98
205313,1.91
243452,1.98
209081,1.8
64606,
196050,
64085,1.64
157368,
385833,
459474,
407856,
97413,
457906,
296392,
228124,
113847,
294420,
232660,
191442,1.88
289925,
318258,
251811,
161038,
152766,
100341,
289164,
33593,1.84
118526,
165006,1.77
227434,
445470,
295881,1.75
350691,
376934,
161448,1.93
480913,
339606,1.91
208222,1.88
315575,
228739,1.88
369287,
258324,1.91
414969,
243612,1.88
221339,1.8
314393,
315054,
383994,1.78
380771,
367818,
420871,
289942,1.8
399603,1.88
288465,1.83
186629,1.8
289173,1.85
383992,
110299,1.68
237045,1.8
217835,1.83
19329,1.77
181062,1.76
198209,
407389,
157672,1.72
205282,
221339,1.8
67659,
306488,
276009,
205884,
306076,
418799,
385274,
111149,
88290,
246169,
94501,
152762,
277736,
377989,
300960,
201164,
89718,
401472,
228124,
469043,
490732,
168524,
291010,1.85
287172,1.78
317453,1.8
246084,
232059,1.98
401360,
294420,
250859,
289957,
389496,
332984,
207083,1.85
256878,1.83
329139,
261714,
403858,1.78
417260,
280125,1.78
197546,1.85
305745,
421695,
378425,1.8
451884,
410569,
371864,
269874,
51223,
340013,
129430,
107469,
92442,1.68
378447,
106091,
80613,
331910,
383458,
231579,1.93
170976,1.88
302593,
65576,1.78
329576,1.75
321326,1.78
240797,1.85
223513,1.85
452586,
303899,1.78
233686,
210225,
182086,1.8
73500,1.68
170880,
299937,
119410,
280837,
214247,1.85
71284,
244410,1.88
333770,
197935,1.78
54387,1.8
230975,
119140,1.91
152074,
486072,
460793,
87834,
322099,
353542,
258900,1.85
190950,
355527,1.8
156098,
196480,
244423,
255373,
137932,
230975,
96981,
305444,
275466,1.73
117948,
111767,
188555,
88290,
384184,
157368,
70970,
52533,1.7
255992,1.8
297953,
221793,1.67
64085,1.64
348987,
168524,
237669,
383994,1.78
289925,
258324,1.91
315569,
111149,
158688,
230049,1.8
255445,
290531,
43625,
289156,
189578,
42839,1.85
187685,
403858,1.78
389496,
253356,1.74
372053,
318571,
250859,
367818,
341168,1.88
338897,
235930,1.83
243612,1.88
289173,1.85
250934,1.83
306078,
208222,1.88
369288,1.78
166214,
155890,1.64
381399,1.88
276445,
142062,1.83
371045,
425537,
94779,
456396,
93589,1.83
405101,
199863,1.7
135192,
80613,
384184,
294420,
340013,
265438,1.85
263653,
246108,
158720,1.78
110299,1.68
227434,
51315,
451582,
407392,
217835,1.83
329553,
74679,1.88
188927,1.78
420632,
258820,
244419,1.78
372311,1.83
353583,1.96
299532,
67743,
230984,
286492,1.88
398073,1.91
72230,1.83
478938,
376934,
265632,
152762,
58267,
417200,
232615,1.85
65576,1.78
240100,
178350,
407597,
138654,
207979,1.7
319995,
189986,1.75
40994,1.66
230056,1.75
59702,1.85
220801,1.78
227431,1.82
256104,1.7
213943,1.7
51392,1.63
23158,1.7
247791,1.7
52025,1.7
51387,1.7
223148,1.82
104847,1.91
106755,1.88
254742,1.85
58221,1.83
157456,1.83
106755,1.88
185388,1.88
185388,1.88
90080,1.98
195840,1.96
157456,1.83
39234,1.83
258749,1.93
198592,1.83
258749,1.93
283070,1.88
299538,1.85
83397,1.91
122366,1.93
385485,1.93
122366,1.93
283070,1.88
129368,1.8
16822,1.88
175014,1.8
248861,1.83
221806,1.7
77223,1.85
338500,1.85
54573,1.8
132834,1.91
45258,1.91
44553,1.88
57703,1.85
45258,1.91
44553,1.88
229218,1.93
67154,1.83
141882,1.8
233126,1.7
299481,1.91
260122,1.78
106153,1.96
207575,1.83
275471,1.83
260122,1.78
338890,1.88
52276,1.88
207089,1.88
51345,2.03
51009,1.83
250857,1.83
201244,1.8
57021,1.83
16683,1.83
240615,
38517,1.78
77007,1.83
108709,1.8
108709,1.8
77007,1.83
277179,1.88
321788,1.91
390214,1.91
62404,1.93
421761,
45605,
248329,
185412,
448185,
215037,
137990,
367819,
74679,1.88
143140,1.7
265438,1.85
341853,1.98
112851,1.85
50687,1.73
374578,
417200,
334273,
118096,
168526,
378686,
253353,
336819,
130690,
178350,
446585,
52948,
269874,
50901,1.91
38180,1.83
99377,1.85
217446,1.85
263659,1.91
182967,1.75
321401,
449211,
57327,1.78
409264,
341818,1.88
48602,
217437,1.91
407392,
314836,
163438,1.78
336308,
263653,
150574,1.75
391100,
301996,
420969,
233138,1.91
73448,
272473,
46625,1.63
384600,
106143,
308404,1.71
118052,1.78
289912,
214973,1.88
340528,
353583,1.96
385827,
201885,1.93
284167,
187892,1.73
267242,1.78
194356,
192862,2.08
67743,
195334,1.73
224115,
46657,
478938,
120722,
232108,
58703,1.78
230339,1.78
160020,
195437,
94747,1.83
460257,
318257,
383990,1.83
204755,
320723,
353587,
451884,
233694,
284083,
119214,
378449,
248273,
291799,
191430,
456453,
378449,
185412,
300213,
44417,
377970,1.75
217446,1.85
367819,
269909,1.75
224590,1.8
206594,
326949,1.83
398073,1.91
64315,
198258,
194136,1.93
299625,
201870,
223130,
59662,
460292,
79223,1.88
303307,1.75
189311,1.75
79467,1.83
390973,
39712,1.88
58369,1.83
196408,
148276,
462156,
43502,
256081,
336621,1.85
99429,
204330,1.73
207065,
118402,1.8
194579,
70794,
197532,
138926,
321792,
201681,1.83
208061,
197534,
291039,
231597,
230306,1.91
457911,
301521,
396821,
385833,
377989,
130624,1.72
390986,
457906,
312761,1.73
202462,
369438,
122668,
255391,1.7
265873,1.91
25831,1.82
380771,
274685,
118166,1.8
462062,1.68
66516,
418799,
215329,
387312,1.8
295674,
291911,
201164,
152766,
118040,1.8
161220,1.93
215390,
199408,
157150,
418032,
371872,
106341,
217437,1.91
300960,
163538,1.88
291050,1.88
483188,
103375,
162612,
165198,1.85
238147,
395238,
64718,
383992,
322022,1.78
287804,1.72
211294,1.8
300296,1.91
322053,1.91
327367,
451920,
74439,1.88
60028,
331896,1.8
163438,1.78
375214,
243878,
490732,
264982,
308088,
315057,1.73
417207,
217449,1.91
374578,
407876,
213979,1.8
218347,1.7
195437,
332584,1.91
383652,
161448,1.93
336308,
306076,
224115,
192862,2.08
341168,1.88
300213,
103415,1.8
213079,1.75
106357,1.93
45605,
341853,1.98
341818,1.88
157462,1.88
385827,
160020,
327924,1.75
88318,
198209,
256878,1.83
194136,1.93
421695,
368387,
407873,
445470,
340528,
120722,
284048,1.7
120664,
54477,1.78
342875,
372310,1.83
269909,1.75
38180,1.83
94747,1.83
308404,1.71
118096,
223130,
137990,
303899,1.78
320723,
59662,
215037,
50901,1.91
248329,
299937,
18919,1.8
244985,1.73
58369,1.83
79443,1.68
189311,1.75
321792,
99429,
301521,
152074,
201681,1.83
73448,
79467,1.83
406663,
70794,
194579,
39712,1.88
258900,1.85
148276,
231597,
336621,1.85
312761,1.73
157368,
389496,
390986,
188555,
46625,1.63
274685,
215329,
106341,
238147,
300960,
195437,
106357,1.93
295674,
331896,1.8
160020,
119214,
218347,1.7
294420,
315054,
74679,1.88
224115,
106143,
165198,1.85
201164,
371864,
376934,
462062,1.68
327924,1.75
221793,1.67
158688,
161448,1.93
51315,
322022,1.78
405101,
327367,
407876,
198209,
348987,
320723,
201885,1.93
341818,1.88
187892,1.73
120722,
192862,2.08
308088,
383990,1.83
204755,
291799,
232059,1.98
88318,
265438,1.85
300296,1.91
72376,1.74
50641,1.79
189995,1.79
19520,1.72
339455,
62924,1.82
44834,1.7
19546,1.76
58515,1.78
90664,1.8
46304,1.76
19788,1.69
217828,1.7
198197,
190996,1.78
314519,
163504,1.98
163480,1.96
163480,1.96
158896,1.96
372312,1.93
195840,1.96
15126,1.91
158896,1.96
254742,1.85
102339,1.91
163504,1.98
119248,1.83
59281,1.7
127208,1.88
198592,1.83
187608,1.83
385485,1.93
201239,1.83
201239,1.83
119248,1.83
273680,1.83
129368,1.8
101101,1.88
126356,1.83
221515,1.85
308084,1.83
72248,1.85
264372,1.83
161262,1.85
89632,1.98
102151,1.88
44547,1.75
289146,2.03
63606,1.96
243925,1.91
47767,1.83
390214,1.91
197446,1.83
299481,1.91
232036,1.85
17017,1.85
325141,1.91
217136,1.63
141882,1.8
289106,1.91
232036,1.85
201847,1.85
326111,1.8
339450,1.83
254227,1.85
16683,1.83
326111,1.8
417196,1.91
254227,1.85
338890,1.88
253842,1.85
253842,1.85
195179,1.88
277179,1.88
81271,1.91
38517,1.78
